2026-03-06 18:06:16,917 | INFO | scraper.comment_scroller | Scroll iteration 7
2026-03-06 18:06:18,945 | INFO | scraper.comment_scroller | Scroll iteration 8
2026-03-06 18:06:20,976 | INFO | scraper.comment_scroller | Scroll iteration 9
2026-03-06 18:06:23,000 | INFO | scraper.comment_scroller | Scroll iteration 10
2026-03-06 18:06:25,021 | INFO | scraper.comment_scroller | Finished scrolling comments
2026-03-06 18:06:35,029 | INFO | scraper.browser | Closing browser
2026-03-06 18:14:25,224 | INFO | scraper.browser | Starting Playwright
2026-03-06 18:14:26,781 | INFO | scraper.browser | Browser launched successfully
2026-03-06 18:14:26,781 | INFO | scraper.linkedin_login | Navigating to LinkedIn login page
2026-03-06 18:14:32,339 | INFO | scraper.linkedin_login | Entering credentials
2026-03-06 18:14:36,920 | ERROR | scraper.linkedin_login | Login verification failed
2026-03-06 18:14:39,924 | INFO | scraper.comment_scroller | Opening LinkedIn post: YOUR_LINKEDIN_POST_URL
2026-03-06 18:15:20,869 | INFO | scraper.browser | Starting Playwright
2026-03-06 18:15:22,146 | INFO | scraper.browser | Browser launched successfully
2026-03-06 18:15:22,147 | INFO | scraper.linkedin_login | Navigating to LinkedIn login page
2026-03-06 18:15:25,991 | INFO | scraper.linkedin_login | Entering credentials
2026-03-06 18:15:31,267 | INFO | scraper.linkedin_login | LinkedIn login successful
2026-03-06 18:15:34,279 | INFO | scraper.comment_scroller | Opening LinkedIn post: https://www.linkedin.com/posts/shaktesh-pandey-3a2936245_most-transformed-students-award-goes-to-activity-7434753641732939776-P5bp?utm_source=share&utm_medium=member_desktop&rcm=ACoAADzUGaoBsNWoHsC-PjTuvyq3zhztiMg0GB4
2026-03-06 18:15:44,315 | INFO | scraper.comment_scroller | Starting comment scrolling
2026-03-06 18:15:44,316 | INFO | scraper.comment_scroller | Scroll iteration 1
2026-03-06 18:15:46,397 | INFO | scraper.comment_scroller | Clicking load more comments
2026-03-06 18:15:46,526 | WARNING | scraper.comment_scroller | Load more comments button not found
2026-03-06 18:15:46,527 | INFO | scraper.comment_scroller | Scroll iteration 2
2026-03-06 18:15:48,553 | INFO | scraper.comment_scroller | Scroll iteration 3
2026-03-06 18:15:50,579 | INFO | scraper.comment_scroller | Scroll iteration 4
2026-03-06 18:15:52,611 | INFO | scraper.comment_scroller | Scroll iteration 5
2026-03-06 18:15:54,634 | INFO | scraper.comment_scroller | Scroll iteration 6
2026-03-06 18:15:56,657 | INFO | scraper.comment_scroller | Scroll iteration 7
2026-03-06 18:15:58,679 | INFO | scraper.comment_scroller | Scroll iteration 8
2026-03-06 18:16:00,700 | INFO | scraper.comment_scroller | Scroll iteration 9
2026-03-06 18:16:02,732 | INFO | scraper.comment_scroller | Scroll iteration 10
2026-03-06 18:16:04,758 | INFO | scraper.comment_scroller | Finished scrolling comments
2026-03-06 18:16:04,759 | INFO | scraper.comment_extractor | Extracting comments from page
2026-03-06 18:16:04,771 | INFO | scraper.comment_extractor | Found 0 comment containers
2026-03-06 18:16:04,772 | INFO | scraper.comment_extractor | Extracted 0 comments
2026-03-06 18:16:14,782 | INFO | scraper.browser | Closing browser
2026-03-06 18:17:50,882 | INFO | scraper.browser | Starting Playwright
2026-03-06 18:17:52,364 | INFO | scraper.browser | Browser launched successfully
2026-03-06 18:17:52,366 | INFO | scraper.linkedin_login | Navigating to LinkedIn login page
2026-03-06 18:17:55,941 | INFO | scraper.linkedin_login | Entering credentials
2026-03-06 18:18:01,694 | INFO | scraper.linkedin_login | LinkedIn login successful
